dot_id,place,state,latitude,longitude,cafe_count_proxy,analysis_area_km2,cafes_per_100km2,dot_value_cafes,label_show,label_dx,label_dy
Melbourne_88,Melbourne,VIC,-37.680171,144.991952,4800,9993,48.0,20,true,18,-10
Melbourne_89,Melbourne,VIC,-37.897343,144.85491,4800,9993,48.0,20,true,18,-10
Melbourne_90,Melbourne,VIC,-37.839679,145.136248,4800,9993,48.0,20,true,18,-10
Melbourne_91,Melbourne,VIC,-37.709179,144.858438,4800,9993,48.0,20,true,18,-10
Melbourne_92,Melbourne,VIC,-37.949112,144.971966,4800,9993,48.0,20,true,18,-10
Melbourne_93,Melbourne,VIC,-37.706395,145.061434,4800,9993,48.0,20,true,18,-10
Melbourne_94,Melbourne,VIC,-37.833312,144.790309,4800,9993,48.0,20,true,18,-10
Melbourne_95,Melbourne,VIC,-37.894786,145.078197,4800,9993,48.0,20,true,18,-10
Melbourne_96,Melbourne,VIC,-37.694421,144.917618,4800,9993,48.0,20,true,18,-10
Melbourne_97,Melbourne,VIC,-37.929419,144.886014,4800,9993,48.0,20,true,18,-10
Melbourne_98,Melbourne,VIC,-37.772179,145.118418,4800,9993,48.0,20,true,18,-10
Melbourne_99,Melbourne,VIC,-37.770777,144.811134,4800,9993,48.0,20,true,18,-10
Melbourne_100,Melbourne,VIC,-37.926666,145.035415,4800,9993,48.0,20,true,18,-10
Melbourne_101,Melbourne,VIC,-37.701897,145.025286,4800,9993,48.0,20,true,18,-10
Melbourne_102,Melbourne,VIC,-37.861567,144.819417,4800,9993,48.0,20,true,18,-10
Melbourne_103,Melbourne,VIC,-37.84761,145.139361,4800,9993,48.0,20,true,18,-10
Melbourne_104,Melbourne,VIC,-37.701315,144.888328,4800,9993,48.0,20,true,18,-10
Melbourne_105,Melbourne,VIC,-37.95559,144.933082,4800,9993,48.0,20,true,18,-10
Melbourne_106,Melbourne,VIC,-37.71324,145.082378,4800,9993,48.0,20,true,18,-10
Melbourne_107,Melbourne,VIC,-37.796368,144.805845,4800,9993,48.0,20,true,18,-10
Melbourne_108,Melbourne,VIC,-37.916666,145.063895,4800,9993,48.0,20,true,18,-10
Melbourne_109,Melbourne,VIC,-37.690614,144.976476,4800,9993,48.0,20,true,18,-10
Melbourne_110,Melbourne,VIC,-37.914063,144.852742,4800,9993,48.0,20,true,18,-10
Melbourne_111,Melbourne,VIC,-37.778668,145.137299,4800,9993,48.0,20,true,18,-10
Melbourne_112,Melbourne,VIC,-37.743509,144.826044,4800,9993,48.0,20,true,18,-10
Melbourne_113,Melbourne,VIC,-37.948883,145.016839,4800,9993,48.0,20,true,18,-10
Melbourne_114,Melbourne,VIC,-37.682726,145.040181,4800,9993,48.0,20,true,18,-10
Melbourne_115,Melbourne,VIC,-37.8513,144.790817,4800,9993,48.0,20,true,18,-10
Melbourne_116,Melbourne,VIC,-37.882904,145.101029,4800,9993,48.0,20,true,18,-10
Melbourne_117,Melbourne,VIC,-37.688305,144.875386,4800,9993,48.0,20,true,18,-10
Melbourne_118,Melbourne,VIC,-37.950232,144.914224,4800,9993,48.0,20,true,18,-10
Melbourne_119,Melbourne,VIC,-37.767113,145.14299,4800,9993,48.0,20,true,18,-10
Melbourne_120,Melbourne,VIC,-37.75801,144.808278,4800,9993,48.0,20,true,18,-10
Melbourne_121,Melbourne,VIC,-37.932773,145.057175,4800,9993,48.0,20,true,18,-10
Melbourne_122,Melbourne,VIC,-37.679608,144.970933,4800,9993,48.0,20,true,18,-10
Melbourne_123,Melbourne,VIC,-37.912777,144.817671,4800,9993,48.0,20,true,18,-10
Melbourne_124,Melbourne,VIC,-37.817188,145.139221,4800,9993,48.0,20,true,18,-10
Melbourne_125,Melbourne,VIC,-37.703368,144.839673,4800,9993,48.0,20,true,18,-10
Melbourne_126,Melbourne,VIC,-37.975754,144.953844,4800,9993,48.0,20,true,18,-10
Melbourne_127,Melbourne,VIC,-37.696619,145.067818,4800,9993,48.0,20,true,18,-10
Melbourne_128,Melbourne,VIC,-37.829262,144.768226,4800,9993,48.0,20,true,18,-10
Melbourne_129,Melbourne,VIC,-37.908943,145.136663,4800,9993,48.0,20,true,18,-10
Melbourne_130,Melbourne,VIC,-37.672138,144.952829,4800,9993,48.0,20,true,18,-10
Melbourne_131,Melbourne,VIC,-37.934531,144.870953,4800,9993,48.0,20,true,18,-10
Melbourne_132,Melbourne,VIC,-37.795579,145.136703,4800,9993,48.0,20,true,18,-10
Melbourne_133,Melbourne,VIC,-37.720523,144.811154,4800,9993,48.0,20,true,18,-10
Melbourne_134,Melbourne,VIC,-37.952011,145.027349,4800,9993,48.0,20,true,18,-10
Melbourne_135,Melbourne,VIC,-37.671822,145.061912,4800,9993,48.0,20,true,18,-10
Melbourne_136,Melbourne,VIC,-37.884359,144.789719,4800,9993,48.0,20,true,18,-10
Melbourne_137,Melbourne,VIC,-37.859934,145.171656,4800,9993,48.0,20,true,18,-10
Melbourne_138,Melbourne,VIC,-37.680021,144.849705,4800,9993,48.0,20,true,18,-10
Melbourne_139,Melbourne,VIC,-37.983528,144.921182,4800,9993,48.0,20,true,18,-10
Melbourne_140,Melbourne,VIC,-37.728979,145.13369,4800,9993,48.0,20,true,18,-10
Melbourne_141,Melbourne,VIC,-37.795144,144.745253,4800,9993,48.0,20,true,18,-10
Melbourne_142,Melbourne,VIC,-37.916392,145.090252,4800,9993,48.0,20,true,18,-10
Melbourne_143,Melbourne,VIC,-37.663732,144.996235,4800,9993,48.0,20,true,18,-10
Melbourne_144,Melbourne,VIC,-37.934991,144.825544,4800,9993,48.0,20,true,18,-10
Melbourne_145,Melbourne,VIC,-37.820888,145.148788,4800,9993,48.0,20,true,18,-10
Melbourne_146,Melbourne,VIC,-37.710327,144.794899,4800,9993,48.0,20,true,18,-10
Melbourne_147,Melbourne,VIC,-37.970871,145.012883,4800,9993,48.0,20,true,18,-10
Melbourne_148,Melbourne,VIC,-37.695919,145.073481,4800,9993,48.0,20,true,18,-10
Melbourne_149,Melbourne,VIC,-37.822018,144.760322,4800,9993,48.0,20,true,18,-10
Melbourne_150,Melbourne,VIC,-37.901389,145.123702,4800,9993,48.0,20,true,18,-10
Melbourne_151,Melbourne,VIC,-37.635042,144.927897,4800,9993,48.0,20,true,18,-10
Melbourne_152,Melbourne,VIC,-37.9709,144.889611,4800,9993,48.0,20,true,18,-10
Melbourne_153,Melbourne,VIC,-37.724115,145.165796,4800,9993,48.0,20,true,18,-10
Melbourne_154,Melbourne,VIC,-37.764968,144.774351,4800,9993,48.0,20,true,18,-10
Melbourne_155,Melbourne,VIC,-37.981213,145.031445,4800,9993,48.0,20,true,18,-10
Melbourne_156,Melbourne,VIC,-37.649033,145.026155,4800,9993,48.0,20,true,18,-10
Melbourne_157,Melbourne,VIC,-37.910964,144.8098,4800,9993,48.0,20,true,18,-10
Melbourne_158,Melbourne,VIC,-37.843252,145.178596,4800,9993,48.0,20,true,18,-10
Melbourne_159,Melbourne,VIC,-37.690645,144.84923,4800,9993,48.0,20,true,18,-10
Melbourne_160,Melbourne,VIC,-37.974371,144.93084,4800,9993,48.0,20,true,18,-10
Melbourne_161,Melbourne,VIC,-37.68617,145.128785,4800,9993,48.0,20,true,18,-10
Melbourne_162,Melbourne,VIC,-37.800667,144.739252,4800,9993,48.0,20,true,18,-10
Melbourne_163,Melbourne,VIC,-37.952381,145.123203,4800,9993,48.0,20,true,18,-10
Melbourne_164,Melbourne,VIC,-37.64353,144.92724,4800,9993,48.0,20,true,18,-10
Melbourne_165,Melbourne,VIC,-37.940602,144.830709,4800,9993,48.0,20,true,18,-10
Melbourne_166,Melbourne,VIC,-37.795437,145.202642,4800,9993,48.0,20,true,18,-10
Melbourne_167,Melbourne,VIC,-37.713705,144.784594,4800,9993,48.0,20,true,18,-10
Melbourne_168,Melbourne,VIC,-37.979381,145.050067,4800,9993,48.0,20,true,18,-10
Melbourne_169,Melbourne,VIC,-37.66377,145.063809,4800,9993,48.0,20,true,18,-10
Melbourne_170,Melbourne,VIC,-37.852446,144.755327,4800,9993,48.0,20,true,18,-10
Melbourne_171,Melbourne,VIC,-37.872608,145.177674,4800,9993,48.0,20,true,18,-10
Melbourne_172,Melbourne,VIC,-37.670571,144.864393,4800,9993,48.0,20,true,18,-10
Melbourne_173,Melbourne,VIC,-37.997322,144.888592,4800,9993,48.0,20,true,18,-10
Melbourne_174,Melbourne,VIC,-37.728426,145.169066,4800,9993,48.0,20,true,18,-10
Melbourne_175,Melbourne,VIC,-37.745669,144.73121,4800,9993,48.0,20,true,18,-10
Melbourne_176,Melbourne,VIC,-37.949048,145.086374,4800,9993,48.0,20,true,18,-10
Melbourne_177,Melbourne,VIC,-37.640381,145.020995,4800,9993,48.0,20,true,18,-10
Melbourne_178,Melbourne,VIC,-37.91747,144.805883,4800,9993,48.0,20,true,18,-10
Melbourne_179,Melbourne,VIC,-37.79616,145.209101,4800,9993,48.0,20,true,18,-10
Melbourne_180,Melbourne,VIC,-37.694815,144.821348,4800,9993,48.0,20,true,18,-10
Melbourne_181,Melbourne,VIC,-37.991965,144.992162,4800,9993,48.0,20,true,18,-10
Melbourne_182,Melbourne,VIC,-37.670318,145.10103,4800,9993,48.0,20,true,18,-10
Melbourne_183,Melbourne,VIC,-37.821912,144.717368,4800,9993,48.0,20,true,18,-10
Melbourne_184,Melbourne,VIC,-37.892548,145.154529,4800,9993,48.0,20,true,18,-10
Melbourne_185,Melbourne,VIC,-37.641387,144.915155,4800,9993,48.0,20,true,18,-10
Melbourne_186,Melbourne,VIC,-37.981242,144.871083,4800,9993,48.0,20,true,18,-10
Melbourne_187,Melbourne,VIC,-37.735952,145.192706,4800,9993,48.0,20,true,18,-10
Melbourne_188,Melbourne,VIC,-37.716278,144.7494,4800,9993,48.0,20,true,18,-10
Melbourne_189,Melbourne,VIC,-38.003452,145.049946,4800,9993,48.0,20,true,18,-10
Melbourne_190,Melbourne,VIC,-37.629664,145.052071,4800,9993,48.0,20,true,18,-10
Melbourne_191,Melbourne,VIC,-37.881539,144.757278,4800,9993,48.0,20,true,18,-10
Melbourne_192,Melbourne,VIC,-37.865369,145.215296,4800,9993,48.0,20,true,18,-10
Melbourne_193,Melbourne,VIC,-37.668225,144.850789,4800,9993,48.0,20,true,18,-10
Melbourne_194,Melbourne,VIC,-37.990446,144.922382,4800,9993,48.0,20,true,18,-10
Melbourne_195,Melbourne,VIC,-37.699595,145.152131,4800,9993,48.0,20,true,18,-10
Melbourne_196,Melbourne,VIC,-37.792805,144.737663,4800,9993,48.0,20,true,18,-10
Melbourne_197,Melbourne,VIC,-37.972485,145.108313,4800,9993,48.0,20,true,18,-10
Melbourne_198,Melbourne,VIC,-37.63757,144.961745,4800,9993,48.0,20,true,18,-10
Melbourne_199,Melbourne,VIC,-37.946075,144.830003,4800,9993,48.0,20,true,18,-10
Melbourne_200,Melbourne,VIC,-37.784977,145.210301,4800,9993,48.0,20,true,18,-10
Melbourne_201,Melbourne,VIC,-37.714044,144.766984,4800,9993,48.0,20,true,18,-10
Melbourne_202,Melbourne,VIC,-38.013018,145.016579,4800,9993,48.0,20,true,18,-10
Melbourne_203,Melbourne,VIC,-37.641544,145.063761,4800,9993,48.0,20,true,18,-10
Melbourne_204,Melbourne,VIC,-37.833082,144.722808,4800,9993,48.0,20,true,18,-10
Melbourne_205,Melbourne,VIC,-37.907354,145.197007,4800,9993,48.0,20,true,18,-10
Melbourne_206,Melbourne,VIC,-37.643922,144.858801,4800,9993,48.0,20,true,18,-10
Melbourne_207,Melbourne,VIC,-37.989106,144.869218,4800,9993,48.0,20,true,18,-10
Melbourne_208,Melbourne,VIC,-37.725161,145.173509,4800,9993,48.0,20,true,18,-10
Melbourne_209,Melbourne,VIC,-37.766185,144.746211,4800,9993,48.0,20,true,18,-10
Melbourne_210,Melbourne,VIC,-38.00192,145.092549,4800,9993,48.0,20,true,18,-10
Melbourne_211,Melbourne,VIC,-37.619774,145.034778,4800,9993,48.0,20,true,18,-10
Melbourne_212,Melbourne,VIC,-37.939793,144.750424,4800,9993,48.0,20,true,18,-10
Melbourne_213,Melbourne,VIC,-37.821395,145.229486,4800,9993,48.0,20,true,18,-10
Melbourne_214,Melbourne,VIC,-37.664548,144.820475,4800,9993,48.0,20,true,18,-10
Melbourne_215,Melbourne,VIC,-38.021197,144.965739,4800,9993,48.0,20,true,18,-10
Melbourne_216,Melbourne,VIC,-37.677855,145.103192,4800,9993,48.0,20,true,18,-10
Melbourne_217,Melbourne,VIC,-37.792517,144.708178,4800,9993,48.0,20,true,18,-10
Melbourne_218,Melbourne,VIC,-37.934199,145.195168,4800,9993,48.0,20,true,18,-10
Melbourne_219,Melbourne,VIC,-37.623109,144.915443,4800,9993,48.0,20,true,18,-10
Melbourne_220,Melbourne,VIC,-37.963105,144.786827,4800,9993,48.0,20,true,18,-10
Melbourne_221,Melbourne,VIC,-37.752124,145.19825,4800,9993,48.0,20,true,18,-10
Melbourne_222,Melbourne,VIC,-37.714473,144.718831,4800,9993,48.0,20,true,18,-10
Melbourne_223,Melbourne,VIC,-38.024333,145.003035,4800,9993,48.0,20,true,18,-10
Melbourne_224,Melbourne,VIC,-37.645055,145.083933,4800,9993,48.0,20,true,18,-10
Melbourne_225,Melbourne,VIC,-37.867404,144.716902,4800,9993,48.0,20,true,18,-10
Melbourne_226,Melbourne,VIC,-37.885656,145.218196,4800,9993,48.0,20,true,18,-10
Melbourne_227,Melbourne,VIC,-37.643979,144.881186,4800,9993,48.0,20,true,18,-10
Melbourne_228,Melbourne,VIC,-38.018425,144.921726,4800,9993,48.0,20,true,18,-10
Melbourne_229,Melbourne,VIC,-37.713356,145.211899,4800,9993,48.0,20,true,18,-10
Melbourne_230,Melbourne,VIC,-37.754851,144.720317,4800,9993,48.0,20,true,18,-10
Melbourne_231,Melbourne,VIC,-37.975854,145.092805,4800,9993,48.0,20,true,18,-10
Melbourne_232,Melbourne,VIC,-37.60361,145.032059,4800,9993,48.0,20,true,18,-10
Melbourne_233,Melbourne,VIC,-37.974015,144.78707,4800,9993,48.0,20,true,18,-10
Melbourne_234,Melbourne,VIC,-37.838022,145.216217,4800,9993,48.0,20,true,18,-10
Melbourne_235,Melbourne,VIC,-37.663983,144.779385,4800,9993,48.0,20,true,18,-10
Melbourne_236,Melbourne,VIC,-38.014102,144.993317,4800,9993,48.0,20,true,18,-10
Melbourne_237,Melbourne,VIC,-37.65107,145.153086,4800,9993,48.0,20,true,18,-10
Melbourne_238,Melbourne,VIC,-37.82773,144.709757,4800,9993,48.0,20,true,18,-10
Melbourne_239,Melbourne,VIC,-37.920976,145.16794,4800,9993,48.0,20,true,18,-10
Melbourne_240,Melbourne,VIC,-37.611503,144.891191,4800,9993,48.0,20,true,18,-10
Brisbane_1,Brisbane,QLD,-27.467527,153.043865,2400,15842,15.1,20,true,18,-10
Brisbane_2,Brisbane,QLD,-27.453169,152.997759,2400,15842,15.1,20,true,18,-10
Brisbane_3,Brisbane,QLD,-27.508176,153.026718,2400,15842,15.1,20,true,18,-10
Brisbane_4,Brisbane,QLD,-27.431111,153.055711,2400,15842,15.1,20,true,18,-10
Brisbane_5,Brisbane,QLD,-27.471726,152.967775,2400,15842,15.1,20,true,18,-10
Brisbane_6,Brisbane,QLD,-27.502746,153.083889,2400,15842,15.1,20,true,18,-10
Brisbane_7,Brisbane,QLD,-27.406463,153.011823,2400,15842,15.1,20,true,18,-10
Brisbane_8,Brisbane,QLD,-27.526832,152.995422,2400,15842,15.1,20,true,18,-10
Brisbane_9,Brisbane,QLD,-27.442703,153.100199,2400,15842,15.1,20,true,18,-10
Brisbane_10,Brisbane,QLD,-27.444636,152.94405,2400,15842,15.1,20,true,18,-10
Brisbane_11,Brisbane,QLD,-27.543334,153.069842,2400,15842,15.1,20,true,18,-10
Brisbane_12,Brisbane,QLD,-27.384977,153.051867,2400,15842,15.1,20,true,18,-10
Brisbane_13,Brisbane,QLD,-27.513507,152.949699,2400,15842,15.1,20,true,18,-10
Brisbane_14,Brisbane,QLD,-27.490722,153.123549,2400,15842,15.1,20,true,18,-10
Brisbane_15,Brisbane,QLD,-27.4064,152.967348,2400,15842,15.1,20,true,18,-10
Brisbane_16,Brisbane,QLD,-27.567087,153.004588,2400,15842,15.1,20,true,18,-10
Brisbane_17,Brisbane,QLD,-27.4201,153.108491,2400,15842,15.1,20,true,18,-10
Brisbane_18,Brisbane,QLD,-27.466811,152.901878,2400,15842,15.1,20,true,18,-10
Brisbane_19,Brisbane,QLD,-27.548182,153.116281,2400,15842,15.1,20,true,18,-10
Brisbane_20,Brisbane,QLD,-27.371842,153.009276,2400,15842,15.1,20,true,18,-10
Brisbane_21,Brisbane,QLD,-27.55894,152.958385,2400,15842,15.1,20,true,18,-10
Brisbane_22,Brisbane,QLD,-27.443439,153.153834,2400,15842,15.1,20,true,18,-10
Brisbane_23,Brisbane,QLD,-27.406963,152.934182,2400,15842,15.1,20,true,18,-10
Brisbane_24,Brisbane,QLD,-27.568897,153.068811,2400,15842,15.1,20,true,18,-10
Brisbane_25,Brisbane,QLD,-27.351411,153.078425,2400,15842,15.1,20,true,18,-10
Brisbane_26,Brisbane,QLD,-27.519324,152.886517,2400,15842,15.1,20,true,18,-10
Brisbane_27,Brisbane,QLD,-27.506942,153.167584,2400,15842,15.1,20,true,18,-10
Brisbane_28,Brisbane,QLD,-27.345261,152.974012,2400,15842,15.1,20,true,18,-10
Brisbane_29,Brisbane,QLD,-27.582516,152.957054,2400,15842,15.1,20,true,18,-10
Brisbane_30,Brisbane,QLD,-27.409218,153.160965,2400,15842,15.1,20,true,18,-10
Brisbane_31,Brisbane,QLD,-27.442923,152.878182,2400,15842,15.1,20,true,18,-10
Brisbane_32,Brisbane,QLD,-27.58487,153.129146,2400,15842,15.1,20,true,18,-10
Brisbane_33,Brisbane,QLD,-27.347992,153.067521,2400,15842,15.1,20,true,18,-10
Brisbane_34,Brisbane,QLD,-27.543052,152.878719,2400,15842,15.1,20,true,18,-10
Brisbane_35,Brisbane,QLD,-27.479683,153.197995,2400,15842,15.1,20,true,18,-10
Brisbane_36,Brisbane,QLD,-27.369025,152.937861,2400,15842,15.1,20,true,18,-10
Brisbane_37,Brisbane,QLD,-27.626197,153.044841,2400,15842,15.1,20,true,18,-10
Brisbane_38,Brisbane,QLD,-27.37049,153.141225,2400,15842,15.1,20,true,18,-10
Brisbane_39,Brisbane,QLD,-27.466627,152.842811,2400,15842,15.1,20,true,18,-10
Brisbane_40,Brisbane,QLD,-27.567384,153.153522,2400,15842,15.1,20,true,18,-10
Brisbane_41,Brisbane,QLD,-27.305522,153.01609,2400,15842,15.1,20,true,18,-10
Brisbane_42,Brisbane,QLD,-27.588294,152.919033,2400,15842,15.1,20,true,18,-10
Brisbane_43,Brisbane,QLD,-27.418355,153.201033,2400,15842,15.1,20,true,18,-10
Brisbane_44,Brisbane,QLD,-27.419496,152.861978,2400,15842,15.1,20,true,18,-10
Brisbane_45,Brisbane,QLD,-27.602893,153.094899,2400,15842,15.1,20,true,18,-10
Brisbane_46,Brisbane,QLD,-27.336394,153.092048,2400,15842,15.1,20,true,18,-10
Brisbane_47,Brisbane,QLD,-27.537553,152.863946,2400,15842,15.1,20,true,18,-10
Brisbane_48,Brisbane,QLD,-27.492953,153.18919,2400,15842,15.1,20,true,18,-10
Brisbane_49,Brisbane,QLD,-27.325636,152.939332,2400,15842,15.1,20,true,18,-10
Brisbane_50,Brisbane,QLD,-27.650446,153.011744,2400,15842,15.1,20,true,18,-10
Brisbane_51,Brisbane,QLD,-27.386802,153.201054,2400,15842,15.1,20,true,18,-10
Brisbane_52,Brisbane,QLD,-27.449221,152.813994,2400,15842,15.1,20,true,18,-10
Brisbane_53,Brisbane,QLD,-27.602962,153.142492,2400,15842,15.1,20,true,18,-10
Brisbane_54,Brisbane,QLD,-27.312311,153.049941,2400,15842,15.1,20,true,18,-10
Brisbane_55,Brisbane,QLD,-27.606396,152.904522,2400,15842,15.1,20,true,18,-10
Brisbane_56,Brisbane,QLD,-27.451332,153.231117,2400,15842,15.1,20,true,18,-10
Brisbane_57,Brisbane,QLD,-27.372251,152.884054,2400,15842,15.1,20,true,18,-10
Brisbane_58,Brisbane,QLD,-27.635496,153.069423,2400,15842,15.1,20,true,18,-10
Brisbane_59,Brisbane,QLD,-27.331249,153.163304,2400,15842,15.1,20,true,18,-10
Brisbane_60,Brisbane,QLD,-27.48761,152.807614,2400,15842,15.1,20,true,18,-10
Brisbane_61,Brisbane,QLD,-27.568826,153.186229,2400,15842,15.1,20,true,18,-10
Brisbane_62,Brisbane,QLD,-27.306984,152.941772,2400,15842,15.1,20,true,18,-10
Brisbane_63,Brisbane,QLD,-27.646128,152.90737,2400,15842,15.1,20,true,18,-10
Brisbane_64,Brisbane,QLD,-27.420265,153.250154,2400,15842,15.1,20,true,18,-10
Brisbane_65,Brisbane,QLD,-27.393543,152.848525,2400,15842,15.1,20,true,18,-10
Brisbane_66,Brisbane,QLD,-27.633529,153.106203,2400,15842,15.1,20,true,18,-10
Brisbane_67,Brisbane,QLD,-27.300377,153.065203,2400,15842,15.1,20,true,18,-10
Brisbane_68,Brisbane,QLD,-27.55569,152.811978,2400,15842,15.1,20,true,18,-10
Brisbane_69,Brisbane,QLD,-27.51634,153.232569,2400,15842,15.1,20,true,18,-10
Brisbane_70,Brisbane,QLD,-27.319151,152.919049,2400,15842,15.1,20,true,18,-10
Brisbane_71,Brisbane,QLD,-27.670952,153.025583,2400,15842,15.1,20,true,18,-10
Brisbane_72,Brisbane,QLD,-27.322535,153.178441,2400,15842,15.1,20,true,18,-10
Brisbane_73,Brisbane,QLD,-27.489699,152.798065,2400,15842,15.1,20,true,18,-10
Brisbane_74,Brisbane,QLD,-27.624008,153.177048,2400,15842,15.1,20,true,18,-10
Brisbane_75,Brisbane,QLD,-27.291064,152.97724,2400,15842,15.1,20,true,18,-10
Brisbane_76,Brisbane,QLD,-27.660285,152.892924,2400,15842,15.1,20,true,18,-10
Brisbane_77,Brisbane,QLD,-27.430755,153.25406,2400,15842,15.1,20,true,18,-10
Brisbane_78,Brisbane,QLD,-27.39465,152.831147,2400,15842,15.1,20,true,18,-10
Brisbane_79,Brisbane,QLD,-27.668861,153.08701,2400,15842,15.1,20,true,18,-10
Brisbane_80,Brisbane,QLD,-27.275939,153.12127,2400,15842,15.1,20,true,18,-10
Brisbane_81,Brisbane,QLD,-27.560511,152.834108,2400,15842,15.1,20,true,18,-10
Brisbane_82,Brisbane,QLD,-27.578088,153.242053,2400,15842,15.1,20,true,18,-10
Brisbane_83,Brisbane,QLD,-27.27476,152.95527,2400,15842,15.1,20,true,18,-10
Brisbane_84,Brisbane,QLD,-27.682832,152.964141,2400,15842,15.1,20,true,18,-10
Brisbane_85,Brisbane,QLD,-27.357662,153.269166,2400,15842,15.1,20,true,18,-10
Brisbane_86,Brisbane,QLD,-27.427382,152.785396,2400,15842,15.1,20,true,18,-10
Brisbane_87,Brisbane,QLD,-27.629455,153.164229,2400,15842,15.1,20,true,18,-10
Brisbane_88,Brisbane,QLD,-27.230008,153.041087,2400,15842,15.1,20,true,18,-10
Brisbane_89,Brisbane,QLD,-27.633168,152.831527,2400,15842,15.1,20,true,18,-10
Brisbane_90,Brisbane,QLD,-27.462042,153.263123,2400,15842,15.1,20,true,18,-10
Brisbane_91,Brisbane,QLD,-27.319355,152.857236,2400,15842,15.1,20,true,18,-10
Brisbane_92,Brisbane,QLD,-27.695184,153.027361,2400,15842,15.1,20,true,18,-10
Brisbane_93,Brisbane,QLD,-27.312682,153.179038,2400,15842,15.1,20,true,18,-10
Brisbane_94,Brisbane,QLD,-27.49869,152.758944,2400,15842,15.1,20,true,18,-10
Brisbane_95,Brisbane,QLD,-27.596835,153.218958,2400,15842,15.1,20,true,18,-10
Brisbane_96,Brisbane,QLD,-27.274051,152.941881,2400,15842,15.1,20,true,18,-10
Brisbane_97,Brisbane,QLD,-27.664883,152.931483,2400,15842,15.1,20,true,18,-10
Brisbane_98,Brisbane,QLD,-27.422782,153.300005,2400,15842,15.1,20,true,18,-10
Brisbane_99,Brisbane,QLD,-27.393613,152.770578,2400,15842,15.1,20,true,18,-10
Brisbane_100,Brisbane,QLD,-27.688406,153.139872,2400,15842,15.1,20,true,18,-10
Brisbane_101,Brisbane,QLD,-27.268214,153.119228,2400,15842,15.1,20,true,18,-10
Brisbane_102,Brisbane,QLD,-27.577647,152.773327,2400,15842,15.1,20,true,18,-10
Brisbane_103,Brisbane,QLD,-27.513987,153.315946,2400,15842,15.1,20,true,18,-10
Brisbane_104,Brisbane,QLD,-27.256939,152.843206,2400,15842,15.1,20,true,18,-10
Brisbane_105,Brisbane,QLD,-27.703085,152.99195,2400,15842,15.1,20,true,18,-10
Brisbane_106,Brisbane,QLD,-27.324014,153.22406,2400,15842,15.1,20,true,18,-10
Brisbane_107,Brisbane,QLD,-27.464554,152.766645,2400,15842,15.1,20,true,18,-10
Brisbane_108,Brisbane,QLD,-27.684442,153.203402,2400,15842,15.1,20,true,18,-10
Brisbane_109,Brisbane,QLD,-27.207506,153.033982,2400,15842,15.1,20,true,18,-10
Brisbane_110,Brisbane,QLD,-27.673051,152.831781,2400,15842,15.1,20,true,18,-10
Brisbane_111,Brisbane,QLD,-27.412088,153.331325,2400,15842,15.1,20,true,18,-10
Brisbane_112,Brisbane,QLD,-27.337634,152.776791,2400,15842,15.1,20,true,18,-10
Brisbane_113,Brisbane,QLD,-27.689074,153.084997,2400,15842,15.1,20,true,18,-10
Brisbane_114,Brisbane,QLD,-27.220941,153.150388,2400,15842,15.1,20,true,18,-10
Brisbane_115,Brisbane,QLD,-27.517882,152.765386,2400,15842,15.1,20,true,18,-10
Brisbane_116,Brisbane,QLD,-27.565418,153.279867,2400,15842,15.1,20,true,18,-10
Brisbane_117,Brisbane,QLD,-27.253146,152.946504,2400,15842,15.1,20,true,18,-10
Brisbane_118,Brisbane,QLD,-27.72294,152.949964,2400,15842,15.1,20,true,18,-10
Brisbane_119,Brisbane,QLD,-27.372718,153.270764,2400,15842,15.1,20,true,18,-10
Brisbane_120,Brisbane,QLD,-27.413073,152.772045,2400,15842,15.1,20,true,18,-10
Perth_1,Perth,WA,-31.950173,115.873582,2100,6418,32.7,20,true,-20,-10
Perth_2,Perth,WA,-31.937739,115.844779,2100,6418,32.7,20,true,-20,-10
Perth_3,Perth,WA,-31.977855,115.86248,2100,6418,32.7,20,true,-20,-10
Perth_4,Perth,WA,-31.925062,115.88047,2100,6418,32.7,20,true,-20,-10
Perth_5,Perth,WA,-31.952378,115.824669,2100,6418,32.7,20,true,-20,-10
Perth_6,Perth,WA,-31.975335,115.896891,2100,6418,32.7,20,true,-20,-10
Perth_7,Perth,WA,-31.913812,115.846609,2100,6418,32.7,20,true,-20,-10
Perth_8,Perth,WA,-31.991203,115.839376,2100,6418,32.7,20,true,-20,-10
Perth_9,Perth,WA,-31.93641,115.910885,2100,6418,32.7,20,true,-20,-10
Perth_10,Perth,WA,-31.937051,115.809923,2100,6418,32.7,20,true,-20,-10
Perth_11,Perth,WA,-31.996633,115.884738,2100,6418,32.7,20,true,-20,-10
Perth_12,Perth,WA,-31.897939,115.876826,2100,6418,32.7,20,true,-20,-10
Perth_13,Perth,WA,-31.979036,115.810317,2100,6418,32.7,20,true,-20,-10
Perth_14,Perth,WA,-31.966007,115.930467,2100,6418,32.7,20,true,-20,-10
Perth_15,Perth,WA,-31.898199,115.830316,2100,6418,32.7,20,true,-20,-10
Perth_16,Perth,WA,-32.008089,115.845984,2100,6418,32.7,20,true,-20,-10
Perth_17,Perth,WA,-31.9141,115.921467,2100,6418,32.7,20,true,-20,-10
Perth_18,Perth,WA,-31.937073,115.778325,2100,6418,32.7,20,true,-20,-10
